sample_id,role,bypass_residual_scale,bypass_residual_normalized_mean_abs,bypass_residual_normalized_rmse,bypass_residual_raw_delta_cv_rms_K,bypass_residual_raw_delta_mean_abs_K,full_sample_id,full_split,full_point_count,full_cv_volume_m3,full_point_error_squared_sum,full_point_true_abs_sum,full_point_count_for_global,full_raw_cv_error_squared_integral_K2_m3,full_raw_cv_volume_m3,full_sample_cv_relative_rmse,full_raw_cv_weighted_rmse_K,full_amplitude_ratio,full_spatial_correlation,full_hotspot_cv_weighted_rmse_K,full_top5_cv_weighted_rmse_K,full_strong_q_cv_weighted_rmse_K,full_strong_q_active,full_low_deltaT_background_bias_K,full_low_deltaT_background_rmse_K,full_low_deltaT_background_over_ratio,full_shape_cv_rmse,full_scale_log_error,full_scale_log_squared_error,full_true_scale_cv_rms_K,full_pred_scale_cv_rms_K,full_legacy_normalized_base_mse,without_bypass_sample_id,without_bypass_split,without_bypass_point_count,without_bypass_cv_volume_m3,without_bypass_point_error_squared_sum,without_bypass_point_true_abs_sum,without_bypass_point_count_for_global,without_bypass_raw_cv_error_squared_integral_K2_m3,without_bypass_raw_cv_volume_m3,without_bypass_sample_cv_relative_rmse,without_bypass_raw_cv_weighted_rmse_K,without_bypass_amplitude_ratio,without_bypass_spatial_correlation,without_bypass_hotspot_cv_weighted_rmse_K,without_bypass_top5_cv_weighted_rmse_K,without_bypass_strong_q_cv_weighted_rmse_K,without_bypass_strong_q_active,without_bypass_low_deltaT_background_bias_K,without_bypass_low_deltaT_background_rmse_K,without_bypass_low_deltaT_background_over_ratio,without_bypass_shape_cv_rmse,without_bypass_scale_log_error,without_bypass_scale_log_squared_error,without_bypass_true_scale_cv_rms_K,without_bypass_pred_scale_cv_rms_K,without_bypass_legacy_normalized_base_mse
sample_0013,train,0.5,0.31765257110237144,0.31799756367905646,0.1260174266472763,0.12652133842636387,sample_0013,train,1024,2.0000000000000004e-07,0.9455871007423136,304.3551940917969,1024,2.2011493752410337e-10,2.0000000000000004e-07,0.06929271486015641,0.03317491051412975,1.0104303025261916,0.995044016646342,0.05426947189694935,0.04722090049841609,0.0707791811088877,True,0.004879478438611725,0.016567084649947352,0.5869469995619798,0.06814872125055614,0.010376282228139598,0.00010766723287800567,0.47876476742298135,0.4837584287860848,0.0014551869970492386,sample_0013,train,1024,2.0000000000000004e-07,18.428909232728145,304.3551940917969,1024,3.617699746779877e-09,2.0000000000000004e-07,0.28091768382092946,0.13449348955952992,1.211733119408697,0.9950765816182069,0.1346277434281469,0.13070257211726247,0.15720994230163132,True,0.13329040906928474,0.13420172009430706,1.0,0.1677145394453867,0.19205166489219613,0.0368838419878644,0.47876476742298135,0.5801351250924286,0.028360695167304554
sample_0016,train,0.5,0.3007860464094847,0.30854466111421464,0.12040042447888276,0.1198033846841994,sample_0016,train,1024,2.0000000000000004e-07,1.152123564254144,280.03875732421875,1024,2.4214799012609627e-10,2.0000000000000004e-07,0.06533087724287842,0.034795688678778594,0.9826652732548751,0.9968696142766299,0.05187221193838186,0.037764031010208185,0.050118485103853055,True,0.0012054152215607073,0.006206073779826947,0.5740418118466899,0.06354228388494745,-0.017486732332314826,0.0003057858076620247,0.5326070940302825,0.5233744955927525,0.0017730309974687709,sample_0016,train,1024,2.0000000000000004e-07,15.220150429765635,280.03875732421875,1024,2.8121087651092403e-09,2.0000000000000004e-07,0.2226353447838573,0.11857716401376024,1.0888993462869578,0.9956074560836746,0.08412765171556,0.04134733439792767,0.05407017543594487,True,0.13014661168309657,0.13039767252807646,1.0,0.19560659855628337,0.08516741202711177,0.007253488071395822,0.5326070940302825,0.5799555165173709,0.023422659102799576
sample_0020,train,0.5,0.31259873507224256,0.31413768783382756,0.12365972908554194,0.12450839045462146,sample_0020,train,1024,2.0000000000000004e-07,0.5391421428947802,101.03732299804688,1024,1.1752131383656717e-10,2.0000000000000004e-07,0.09368226184768792,0.024240597541785883,1.0348273242924184,0.9958229998540348,0.06445643297966643,0.0714726667050173,0.08492454630070254,True,0.0058698274462551875,0.00912473149377615,0.770860354517942,0.08549195929482108,0.034234576366140704,0.0011720062189691197,0.25875333348801016,0.2677650197451414,0.0008296989165221208,sample_0020,train,1024,2.0000000000000004e-07,18.665922684790875,101.03732299804688,1024,3.6213133025208995e-09,2.0000000000000004e-07,0.5200344308447926,0.13456064250963018,1.296731067530699,0.995218538138977,0.1386816382837377,0.08870750286978014,0.11003781018994449,True,0.13452984039602062,0.13467876121746306,1.0,0.3750346254267834,0.25984653420502424,0.06752022133836283,0.25875333348801016,0.3355334863610344,0.028725441194253732
sample_0021,train,0.5,0.3219084517331794,0.32225753023845455,0.1277446663643492,0.1282164599603216,sample_0021,train,1024,2.0000000000000004e-07,0.4486788249850737,40.865386962890625,1024,1.0465843200824285e-10,2.0000000000000004e-07,0.27186815531769576,0.02287557999354801,1.206134722627203,0.9813069044907515,0.05345342584288138,0.034048106126296225,0.0608506297945178,True,0.0018284922370673557,0.004203332069333825,0.5897985426489499,0.16140259083412892,0.1874208023703424,0.03512655716114294,0.08414218269446232,0.10148680818543275,0.0006904826766975437,sample_0021,train,1024,2.0000000000000004e-07,19.815237481523162,40.865386962890625,1024,3.932131508699181e-09,2.0000000000000004e-07,1.666422978871548,0.14021646673445992,2.395246470347984,0.9768779207960371,0.154731694042995,0.12173239671625251,0.15576073785476494,True,0.1320141414958829,0.13206364131472578,1.0,0.5887488587206143,0.8734861359429102,0.7629780296844763,0.08414218269446232,0.20154126610628606,0.03049414991878174
sample_0024,train,0.5,0.23759408845216967,0.26066295225861263,0.08978084079268761,0.09463396429891505,sample_0024,train,1024,2.0000000000000004e-07,4.100589463085235,587.1270446777344,1024,9.58910288483358e-10,2.0000000000000004e-07,0.07680159347363195,0.06924269956043588,1.0118708512615597,0.9935493301652834,0.0759471287904894,0.0920462679162051,0.07932493585755719,True,0.010292926046482279,0.031490953764120796,0.5763358778625953,0.07543223609768526,0.011800945391014846,0.00013926231212171454,0.9015789442468893,0.9122814537945981,0.006310496444318317,sample_0024,train,1024,2.0000000000000004e-07,16.675582367250797,587.1270446777344,1024,2.732515294364893e-09,2.0000000000000004e-07,0.129647021085038,0.11688702439460277,1.0299619895710252,0.9899222699310811,0.10103648582554826,0.12291388251094532,0.09242288073722311,True,0.11446538708465802,0.12186842543043,0.9830364715860899,0.12428911032611359,0.0295218982314981,0.0008715424751909307,0.9015789442468893,0.9285920431718705,0.02566245749438101
sample_0025,train,0.5,0.3145139522966929,0.31587811080377504,0.12491438856034247,0.12527122340060945,sample_0025,train,1024,2.0000000000000004e-07,1.2186246762014068,142.24725341796875,1024,3.0618347168646066e-10,2.0000000000000004e-07,0.07690452412919269,0.039126939037347444,1.0254001392916965,0.9971038057863093,0.10575589301511833,0.1323048897985845,0.12734069182301605,True,0.0024526967832092733,0.00677713792469766,0.6995325116872078,0.07168414862278441,0.025082916208780715,0.0006291526855367143,0.5087729165532278,0.5216958195015224,0.0018753712986281268,sample_0025,train,1024,2.0000000000000004e-07,18.582314400065876,142.24725341796875,1024,3.6740798087192067e-09,2.0000000000000004e-07,0.26640066867089485,0.13553744517142127,1.0879335506331778,0.9968215312486757,0.13246836971886158,0.12913196040339603,0.10888224035444101,True,0.12970778035119498,0.1298246039090039,1.0,0.24109292616683817,0.08428007178292801,0.007103130499735499,0.5087729165532278,0.5535111255717505,0.02859677466780936
sample_0026,train,0.5,0.3178894698721706,0.3192780863236943,0.12666529576044927,0.12661569544454426,sample_0026,train,1024,2.0000000000000004e-07,0.23133329548741943,70.51400756835938,1024,4.791873714364803e-11,2.0000000000000004e-07,0.09871223055363397,0.01547881409276047,1.0144528340976418,0.9936001052038568,0.035712698510306666,0.04654161154267499,0.029909187463817405,True,0.001605644004919024,0.003025859125621979,0.633676092544987,0.09695036088842847,0.01434938743128742,0.0002059049196531894,0.1568074594804163,0.15907377167755946,0.0003560044208041045,sample_0026,train,1024,2.0000000000000004e-07,17.14793164444234,70.51400756835938,1024,3.291564163121763e-09,2.0000000000000004e-07,0.8181245898599654,0.12828803847439874,1.5514669172277906,0.9923306302070587,0.10493904579061841,0.06320440770405193,0.0796824112156841,True,0.13202244614752928,0.13203910606126276,1.0,0.485178234276332,0.4392008815901987,0.19289741438960775,0.1568074594804163,0.24328158575840317,0.026389368186587218
sample_0029,train,0.5,0.28537771215997054,0.29833012789043606,0.11368104572752977,0.11366622966164161,sample_0029,train,1024,2.0000000000000004e-07,1.920575624305932,846.6835327148438,1024,4.56314737391051e-10,2.0000000000000004e-07,0.03614031072863341,0.047765821326082675,0.9993403477873035,0.9984970774857099,0.06456560318844662,0.06725429816465497,0.05794466534260068,True,-0.0022685448525723738,0.02371633738627671,0.3282236248872858,0.036146213997019803,-0.0006598698789452854,4.3542825713926556e-07,1.3216771068943398,1.3208052596663067,0.0029556200424711715,sample_0029,train,1024,2.0000000000000004e-07,15.32225935626266,846.6835327148438,1024,2.867352644545797e-09,2.0000000000000004e-07,0.09059415714699559,0.11973622351957232,1.0336730856444944,0.9974363876335928,0.07578274562070893,0.09831428537828774,0.0753587041380103,True,0.1273791137931581,0.12961822690966038,1.0,0.08272242560197789,0.033118561341750626,0.001096839105347299,1.3216771068943398,1.3661820533091606,0.023579794126917332
sample_0030,train,0.5,0.30635046683164546,0.3103466454616866,0.12135218291563622,0.12201969893261104,sample_0030,train,1024,2.0000000000000004e-07,2.177821636961351,602.423095703125,1024,4.4393201597332995e-10,2.0000000000000004e-07,0.05235204497618667,0.047113268617945084,1.0001423196631096,0.9968291178610869,0.092736685476519,0.0905884114180614,0.037778920424151166,True,0.006047991276525163,0.028230194707150984,0.612290008841733,0.052348126575631836,0.0001423095366271578,2.0252004215036366e-08,0.8999317722808241,0.9000598502674767,0.0033515023419935035,sample_0030,train,1024,2.0000000000000004e-07,19.4993680037798,602.423095703125,1024,3.7007653284877496e-09,2.0000000000000004e-07,0.15115453811861784,0.13602877137737715,1.0902762634792185,0.9950233036331463,0.12033713011030495,0.11218087967493552,0.11061063689833515,True,0.1349984121654647,0.13791997478604914,1.0,0.11610722017808056,0.08643111686056239,0.007470337961764192,0.8999317722808241,0.9811742500685677,0.030008049568620326
sample_0031,train,0.5,0.2920371261498076,0.2978182101425779,0.11375380612708473,0.11631868094892522,sample_0031,train,1024,2.0000000000000004e-07,0.22975381123533922,26.919097900390625,1024,5.969225597061337e-11,2.0000000000000004e-07,0.4944226305104495,0.01727603194755864,1.3573618658086783,0.8710734597874548,0.02968874196724537,0.009175927558467772,0.023306783753355837,True,0.0047410936655463585,0.008971749811924426,0.8651220521307404,0.2932740379985941,0.305543011338063,0.0933565317775317,0.034941830898239025,0.04742870878280505,0.0003535736699490531,sample_0031,train,1024,2.0000000000000004e-07,15.841821514110858,26.919097900390625,1024,2.9137163227532052e-09,2.0000000000000004e-07,3.454323268323694,0.12070037950961887,4.281421698442631,0.509453141228215,0.096360296351873,0.08056227583765853,0.11295411867013969,True,0.1279661066839406,0.12819234057603576,1.0,0.52155280206532,1.4542851269699486,2.1149452305259997,0.034941830898239025,0.14960071299103372,0.02437936338231697
sample_0032,train,0.5,0.32518880849238485,0.32544382528258436,0.12958769717975877,0.12952302935546395,sample_0032,train,1024,2.0000000000000004e-07,0.22579793850132313,38.64703369140625,1024,4.395564410595128e-11,2.0000000000000004e-07,0.14624613006963888,0.014824918904660367,1.0749273416376008,0.9912908133473268,0.036677366613802324,0.01818581537244855,0.0191132728716893,True,0.0019066575207287758,0.003155057652784195,0.789451476793249,0.12113759329412525,0.07225307012105014,0.005220506141917389,0.1013696492180757,0.10896500755672221,0.00034748590322766315,sample_0032,train,1024,2.0000000000000004e-07,18.87721113701128,38.64703369140625,1024,3.681691224688457e-09,2.0000000000000004e-07,1.338445647324013,0.13567776576669546,1.9824235976192095,0.9894337909342951,0.13732875785339593,0.10157702953407773,0.09900651827241048,True,0.1327960730919355,0.13280746198311233,1.0,0.6456030233662727,0.6843201353828352,0.4682940476903819,0.1013696492180757,0.2009575846922949,0.029050598491929785
sample_0033,train,0.5,0.3071452615549788,0.3088444930913096,0.12139602157213511,0.12233626646997227,sample_0033,train,1024,2.0000000000000004e-07,0.19762142347233191,56.93572998046875,1024,4.665797595045754e-11,2.0000000000000004e-07,0.1498498921846566,0.015273829897975414,1.060051094465799,0.9846927605100605,0.028859162393959345,0.009940627014087435,0.0158648237750295,True,0.0010149147043405898,0.004945635249323281,0.6653662765496315,0.13334572644314094,0.05831710928850649,0.0034008852357676096,0.10192753344896519,0.10804839338877488,0.0003041243805896356,sample_0033,train,1024,2.0000000000000004e-07,16.372068214334035,56.93572998046875,1024,3.1556661395946963e-09,2.0000000000000004e-07,1.2323640258906403,0.12561182547026964,1.9928680386694304,0.9769992645215347,0.10472554740576305,0.07407671486016944,0.08792929493064597,True,0.13006375998090655,0.13016165536406482,1.0,0.5171273460826248,0.6895748266298041,0.47551344152152436,0.10192753344896519,0.203128123670852,0.02519537303752365
sample_0036,train,0.5,0.2870480916899396,0.2974032758038181,0.11308513649926132,0.11433154350776685,sample_0036,train,1024,2.0000000000000004e-07,5.67946710047743,2280.504669189453,1024,1.1839584228833553e-09,2.0000000000000004e-07,0.02131096489694208,0.07694018530271925,1.0117240996212395,0.9997033145128355,0.09212097153283297,0.07517859818456948,0.09677863164023842,True,-0.0010545662323461426,0.02951364465410698,0.43904555314533616,0.0176927297641889,0.011655904862510433,0.00013586011816389435,3.6103567189376498,3.6526849007786866,0.008740273252314398,sample_0036,train,1024,2.0000000000000004e-07,24.70072173715416,2280.504669189453,1024,4.458952208649291e-09,2.0000000000000004e-07,0.0413572160591386,0.1493143028756671,1.021166146686393,0.9995743657756513,0.06684466977727822,0.0791267869074963,0.08445595507013531,True,0.12888385561050406,0.1322336927689481,1.0,0.03516030389383332,0.020945255313171665,0.0004387037201339459,3.6103567189376498,3.686774058840889,0.03801254401003362
sample_0038,train,0.5,0.2913435661175754,0.3021677915453626,0.11626191184277161,0.11604243529080724,sample_0038,train,1024,2.0000000000000004e-07,0.6296339293885496,103.38607788085938,1024,1.3496003420254277e-10,2.0000000000000004e-07,0.19283144378614522,0.025976916118213757,1.0774071983902629,0.9466469721724098,0.03442944561515725,0.03003356538871863,0.02697947198557042,True,0.014461235327278067,0.023511330012467357,0.8498716852010264,0.1701501399397408,0.07455741250266261,0.005558807759092191,0.13471307172819175,0.1451408331972176,0.0009689588753362038,sample_0038,train,1024,2.0000000000000004e-07,17.81468880451607,103.38607788085938,1024,3.306788695056798e-09,2.0000000000000004e-07,0.9545056099909366,0.12858438270367045,1.8021843517243434,0.7992195943521323,0.050562029992318375,0.025116896140059988,0.11895124538308417,True,0.14477658478289815,0.1461788019989662,1.0,0.3853259092588315,0.5889994579070293,0.34692036141477445,0.13471307172819175,0.24277778984126622,0.02741545698322798
sample_0040,train,0.5,0.30842683271475835,0.3104332821132201,0.12247469354427176,0.12284671755135729,sample_0040,train,1024,2.0000000000000004e-07,1.466293750580048,283.5346374511719,1024,3.568427841099747e-10,2.0000000000000004e-07,0.055546965138708534,0.0422399564458804,1.0169793310353408,0.9983108529552148,0.1144289608316703,0.14535978593904836,0.12300367501539888,True,0.0014292535600283279,0.014666868587423327,0.4664735099337748,0.05244489080260836,0.016836793394156852,0.0002834776117975238,0.7604368004696804,0.7733485086363105,0.0022565150046952457,sample_0040,train,1024,2.0000000000000004e-07,17.68826438482955,283.5346374511719,1024,3.524562249656256e-09,2.0000000000000004e-07,0.1745719523564812,0.13275093690170806,1.0811572465277557,0.9981786433410625,0.16006381866410171,0.15374059178841284,0.12826782611511192,True,0.12977808252569065,0.1306323452612315,1.0,0.14864604296371378,0.07803199202618714,0.006088991779574934,0.7604368004696804,0.8221517573541761,0.027220899096084356
sample_0041,train,0.5,0.31900968003901653,0.31927830662539003,0.1268520902311602,0.12706187628021737,sample_0041,train,1024,2.0000000000000004e-07,0.7137781065619238,160.75265502929688,1024,1.6123773871271097e-10,2.0000000000000004e-07,0.10398871966477412,0.02839346216232805,1.0124293431695937,0.9907131160057031,0.049047512782749755,0.027357342335241563,0.05749406322742211,True,0.0018444443344800292,0.012047666724332905,0.44957033016734504,0.10260753055210094,0.012352733039645862,0.0001525900135487585,0.2730436748703067,0.2764374284055567,0.001098450405272527,sample_0041,train,1024,2.0000000000000004e-07,17.190664588260503,160.75265502929688,1024,3.335646731560116e-09,2.0000000000000004e-07,0.47298014110322373,0.1291442358675004,1.3580535309324202,0.9905570217458554,0.14616263355009151,0.11865955825228763,0.15565847202082886,True,0.1311722052334553,0.13172407426608573,1.0,0.2651924554614251,0.30605244730836106,0.09366810050343713,0.2730436748703067,0.3708079267563837,0.026455131013198567
sample_0042,train,0.5,0.31966809144432773,0.32117048303592993,0.1268064115397781,0.12732412220489558,sample_0042,train,1024,2.0000000000000004e-07,1.5623084814830268,222.75347900390625,1024,3.2491818728250805e-10,2.0000000000000004e-07,0.08229345867300483,0.04030621461279315,1.0277645167007485,0.996236225265404,0.09669156206400178,0.11480189787382798,0.09157240021745272,True,0.004671866554936927,0.012443909913438881,0.5701244813278008,0.07641480080489807,0.027386071435332317,0.0007499969086611247,0.48978637260770536,0.503385054529771,0.002404274476029122,sample_0042,train,1024,2.0000000000000004e-07,20.071019716985468,222.75347900390625,1024,3.89314445630239e-09,2.0000000000000004e-07,0.2848580939292453,0.13951961253355008,1.142200074311811,0.995020418468389,0.14497856824839575,0.10461531339650175,0.09792590620706654,True,0.13536589865367937,0.13580739622273644,1.0,0.23095135778170078,0.13295629230886766,0.017677375664521062,0.48978637260770536,0.5594340311894335,0.030887779390222494
sample_0043,train,0.5,0.29933934941436746,0.3058200169105583,0.11836137957694029,0.1192271638165879,sample_0043,train,1024,2.0000000000000004e-07,2.49216441400314,362.7807922363281,1024,5.673146035378711e-10,2.0000000000000004e-07,0.08291271280328248,0.05325948758380383,0.9841106852386966,0.9944974067550151,0.10314714996669412,0.06551721658171866,0.04985426704435962,True,0.009633860915319857,0.021608918273775618,0.6204564666103128,0.08203027663078093,-0.016016903257171304,0.00025654118994958476,0.6423561090102857,0.6321495106053752,0.0038352523529459424,sample_0043,train,1024,2.0000000000000004e-07,18.250440695927807,362.7807922363281,1024,3.546563066511408e-09,2.0000000000000004e-07,0.20730653223638942,0.13316461741978247,1.080770264090304,0.992684010631622,0.10639914616560218,0.09791293349881505,0.11548247289478838,True,0.1371853502934904,0.1383237191042266,1.0,0.18365170164846426,0.07767399441555123,0.006033249408467083,0.6423561090102857,0.6942393815750667,0.02808604663568802
sample_0044,train,0.5,0.31638726003438933,0.31824367234597134,0.1258879778327543,0.1260173637558891,sample_0044,train,1024,2.0000000000000004e-07,0.5505523309128284,46.437652587890625,1024,1.3175444316154196e-10,2.0000000000000004e-07,0.14090366290010195,0.02566655831637171,1.0654803635758576,0.9925412500998722,0.08077411981955472,0.0896883721956673,0.05632816093562032,True,0.004998815956123781,0.00724617262704574,0.8288973384030419,0.12086987656572093,0.06342574308202759,0.00402282488550737,0.18215678562287496,0.19408447817327037,0.0008472582502147319,sample_0044,train,1024,2.0000000000000004e-07,19.11480485757331,46.437652587890625,1024,3.75261887591659e-09,2.0000000000000004e-07,0.7519810172139824,0.13697844494511882,1.396269478077016,0.9919616636471367,0.1278012621184839,0.07923034831639643,0.15018037560403819,True,0.1339988988514535,0.1340607784678914,1.0,0.5408572744507049,0.3338040215829421,0.11142512482494527,0.18215678562287496,0.2543399599898385,0.029416236927226967
sample_0046,train,0.5,0.3159038605808746,0.3163095153202651,0.1252028821231738,0.12582482526756203,sample_0046,train,1024,2.0000000000000004e-07,0.548571453945927,176.28057861328125,1024,1.1031759712906974e-10,2.0000000000000004e-07,0.07423859308912124,0.023485910364415268,1.0294875007900348,0.9964042916979251,0.04854497114447359,0.016593154110998414,0.04036936180868585,True,0.0004034588564784856,0.005896545804873532,0.4765358361774743,0.0671483418572423,0.029061106362984833,0.0008445479030407176,0.3163571585498815,0.32568574051255433,0.0008442098961694121,sample_0046,train,1024,2.0000000000000004e-07,17.4227966533076,176.28057861328125,1024,3.430301961551627e-09,2.0000000000000004e-07,0.41397442524564004,0.13096377288303102,1.2992627251086362,0.9961148036836209,0.1426614768146062,0.10301543870717318,0.12324875080217744,True,0.12884406518483527,0.12903518556150625,1.0,0.2509414174569129,0.2617969690540536,0.06853765300588908,0.3163571585498815,0.4110310639251439,0.02681236503951842
sample_0047,train,0.5,0.31124018809350673,0.3145196715851693,0.12391384736680446,0.1239672798271575,sample_0047,train,1024,2.0000000000000004e-07,2.805088810485949,678.3927612304688,1024,5.856930214046282e-10,2.0000000000000004e-07,0.034120816616428205,0.0541152945757772,0.9958829457218042,0.9992838334956279,0.11301050700192218,0.1434768283597461,0.0773151318363414,True,-0.000474461058707774,0.00726697900242673,0.3890784982935153,0.03394146330937073,-0.004125552679767937,1.7020184913540402e-05,1.5859906046246917,1.5794609952207432,0.004316819178891199,sample_0047,train,1024,2.0000000000000004e-07,16.159124112776794,678.3927612304688,1024,3.091059273068302e-09,2.0000000000000004e-07,0.07838591973015852,0.12431933222689666,1.022404927522001,0.999257403360166,0.11034826850643879,0.1111760009145146,0.07021074585389213,True,0.12827185715577297,0.12852117625624726,1.0,0.07428812153376291,0.022157624193291814,0.0004909603098911507,1.5859906046246917,1.6215246091718827,0.024867668746192294
sample_0048,train,0.5,0.32047401973977685,0.32066182711606395,0.12741449566942564,0.12764512425522384,sample_0048,train,1024,2.0000000000000004e-07,0.14764758471654793,11.756622314453125,1024,3.130054009090716e-11,2.0000000000000004e-07,0.4451808720071799,0.012510103934601653,1.227853039329043,0.9318261733774694,0.02743816704562437,0.017596894254252343,0.023680881839412353,True,0.006804473034354305,0.009374190603829732,0.9408952629291613,0.34514608633473237,0.20526714774986596,0.0421346019453653,0.028101171279434237,0.03450410856415934,0.00022721840891993497,sample_0048,train,1024,2.0000000000000004e-07,18.596044588564034,11.756622314453125,1024,3.650018110765548e-09,2.0000000000000004e-07,4.807375987002634,0.13509289601540023,5.339063054032345,0.9265086453302704,0.1307163599982188,0.11983940125861009,0.12433318188609725,True,0.1358891650289621,0.13597580376098187,1.0,0.8956979348949605,1.6750501795311623,2.805793103947379,0.028101171279434237,0.15003392535306218,0.028617904139314275
sample_0050,train,0.5,0.30964768532430753,0.3111251184017304,0.12180059648341351,0.12333298437314133,sample_0050,train,1024,2.0000000000000004e-07,0.9155317075089149,179.5225830078125,1024,1.8577936288311336e-10,2.0000000000000004e-07,0.09147153654197873,0.03047780855664604,1.0289736725666057,0.9949221251317265,0.04951831832636884,0.031424340725320736,0.050851647131269856,True,0.0071561094694205666,0.011032426755728953,0.6824863502729944,0.08553132909692956,0.028561871069405487,0.0008157804789853422,0.3331944527099855,0.34284831968381396,0.001408933892010381,sample_0050,train,1024,2.0000000000000004e-07,19.76339970070053,179.5225830078125,1024,3.770872360782209e-09,2.0000000000000004e-07,0.41210525834027684,0.13731118601159573,1.2636588630180055,0.9943685513848831,0.12225073858716644,0.10222791881985514,0.12311902194337729,True,0.13551321413551043,0.1356726482072822,1.0,0.2817522994809097,0.23401137244581113,0.05476132243397214,0.3331944527099855,0.42104412327540686,0.030414375738272763
sample_0051,train,0.5,0.2996505515620811,0.30693583237040456,0.11797856169606914,0.1193511159448935,sample_0051,train,1024,2.0000000000000004e-07,0.4201822508180286,157.128173828125,1024,9.51805183524209e-11,2.0000000000000004e-07,0.08567033946492683,0.02181519176542128,0.9813594215382161,0.9931273017310538,0.044857747432788586,0.05257732847981194,0.04117628736233774,True,0.00032027370725888567,0.009212717056058447,0.3903281519861831,0.08440820618818459,-0.018816503706929638,0.0003540608117528968,0.2546411266918389,0.24989446879014263,0.0006466286671833797,sample_0051,train,1024,2.0000000000000004e-07,15.53211780527187,157.128173828125,1024,2.8371226235792782e-09,2.0000000000000004e-07,0.4677303038643468,0.11910337156393344,1.2904206544166028,0.9763996581921044,0.06794194065146344,0.017904326816680163,0.05714735227760565,True,0.13110381101671484,0.13156083513107963,1.0,0.3227590116060465,0.25496825391325845,0.06500881050357583,0.2546411266918389,0.3285941693470638,0.023902753623891666
sample_0052,train,0.5,0.3070302952473867,0.3091372157261716,0.12049697383934135,0.1222904752740754,sample_0052,train,1024,2.0000000000000004e-07,0.11825033828285525,20.928863525390625,1024,2.8732461058950906e-11,2.0000000000000004e-07,0.43404986106314464,0.011985921128338635,1.3192584018579057,0.9065017128907814,0.03298604489811418,0.056494723487485736,0.010808887327407826,True,0.00435702836793031,0.006576401419928616,0.9016865487453724,0.2560213713601266,0.2770697619457865,0.07676765298469479,0.027614157274421864,0.03643020899450665,0.00018197829630803687,sample_0052,train,1024,2.0000000000000004e-07,16.714761810178288,20.928863525390625,1024,3.1880231305927787e-09,2.0000000000000004e-07,4.572081254526573,0.1262541708339328,5.396038987689533,0.703558488765586,0.10462512375540448,0.05785364200822948,0.12306042951867914,True,0.12990730695644065,0.13003522905844786,1.0,0.5409058119750964,1.6856651636139832,2.8414670438217566,0.027614157274421864,0.1490070692649709,0.025722752810432778
sample_0054,train,0.5,0.3100185904550017,0.3131207815802192,0.12161240420087294,0.12348071625959128,sample_0054,train,1024,2.0000000000000004e-07,1.5114696237493432,772.1656188964844,1024,3.467442151632767e-10,2.0000000000000004e-07,0.037836865385429186,0.04163797636552938,0.9996027613653914,0.9981227356509406,0.05627575532430517,0.056626515430352305,0.06428001497835083,True,-0.00350362961515029,0.026110442056992676,0.393565447333627,0.037842297037258776,-0.0003973175547758077,1.5786123933302697e-07,1.1004605149337763,1.1000233695013832,0.0023260371703292936,sample_0054,train,1024,2.0000000000000004e-07,16.52788766837261,772.1656188964844,1024,3.099042594790053e-09,2.0000000000000004e-07,0.11311607063295412,0.1244797693360261,1.0776214595450602,0.9972625064026471,0.10551835198293236,0.14868923098745246,0.11283276620657773,True,0.1276337318204478,0.13056573731405588,1.0,0.07926220918174166,0.07475626011864611,0.005588498426926679,1.1004605149337763,1.1858798662746444,0.025435170546874324
sample_0055,train,0.5,0.31633319818865857,0.31739968300427135,0.12586898617449854,0.12599583086838273,sample_0055,train,1024,2.0000000000000004e-07,3.303333494939343,385.58746337890625,1024,6.780313581117103e-10,2.0000000000000004e-07,0.04854187494642836,0.05822505294594888,0.974385855426747,0.9990329041604205,0.1852300273767844,0.08197950845743414,0.0625753402709961,True,0.0049242148920893665,0.007204344325785983,0.8791666666666667,0.04177228693239444,-0.025947898319522315,0.000673293427200269,1.1994809226097476,1.1687572448451626,0.005083579220552185,sample_0055,train,1024,2.0000000000000004e-07,16.067218728467214,385.58746337890625,1024,3.0679366420633123e-09,2.0000000000000004e-07,0.10325589380054302,0.12385347476076945,1.007445787192978,0.9991661339106014,0.10894967674209506,0.05217038790038929,0.06501579284667969,True,0.1324781744306286,0.13250684149586464,1.0,0.10260580380800732,0.007418204153193128,5.5029752858451766e-05,1.1994809226097476,1.2084120023015368,0.02472623364998633
sample_0056,train,0.5,0.3180890543408168,0.3187663566308431,0.12626385069949123,0.126695190139061,sample_0056,train,1024,2.0000000000000004e-07,0.7726870228292955,73.09738159179688,1024,1.7286032617568086e-10,2.0000000000000004e-07,0.12356322481037382,0.02939900731110498,1.0666375965207568,0.9944955741529793,0.09097607555454251,0.12339506870278484,0.1027045880601954,True,0.00421709967827391,0.008258405877816734,0.6650062266500621,0.10075153384127163,0.06451126750440384,0.00416170363502475,0.23792683750543203,0.2537817101045787,0.0011891067448313304,sample_0056,train,1024,2.0000000000000004e-07,19.60041482684189,73.09738159179688,1024,3.811003744107364e-09,2.0000000000000004e-07,0.5801780016692689,0.13803991712739042,1.3133890701639688,0.9932936149171379,0.17399735133754035,0.11692953087206472,0.1644375166645169,True,0.13241042118193252,0.13254522320591997,1.0,0.4260403994455125,0.27261087295235864,0.07431668805184702,0.23792683750543203,0.31249050787831306,0.030163553701735193
